question,answer,contexts,contexts_ids,ground_truth,goldPassages
Is Tranexamic acid effective for intracerebral haemorrhage?,Yes. The context mentions that therapy with hemostatic agents (e.g. tranexamic acid) is a recent finding in spontaneous intracerebral hemorrhage (ICH).,"Context: BACKGROUND: Statins treatment may have potential clinical impact in vascular  disease beyond cholesterol lowering. Its benefits have been documented in  cerebral ischaemia and in subarachnoid haemorrhage. In intracerebral haemorrhage, Context: PURPOSE OF REVIEW: We review the current evidence for medical and surgical  treatments of spontaneous intracerebral hemorrhage (ICH). RECENT FINDINGS: Therapy with hemostatic agents (e.g. factor VIIa and tranexamic","19912325, 28887767",No. According to clinical trial data tranexamic acid does not improve outcomes of patients with intracerebral haemorrhage.,"31322116, 31008298, 32637645, 33128912, 29778325"
What animal is thought to be the host for the Coronavirus causing MERS?,Dromedary camels are thought to be the host for the Coronavirus causing MERS.,"Context: A novel human coronavirus was identified in Saudi Arabia and Qatar as the  causative agent of severe acute respiratory diseases in 2012. The virus was  termed Middle East Respiratory Syndrome Coronavirus (MERS-CoV) and is taken, Context: in the transmission of pathogens is of importance to understand the epidemiology  of the disease. Little is known about MERS-CoV animal host range. In this paper,  experimental data on potential hosts for MERS-CoV is reviewed. Advantages and","24769571, 28616501",The animal thought to be the host for the Coronavirus causing MERS is camels.,"25791336, 29239118, 29336306, 30146782"
Which part of the TNFR2 gene is genetically associated with Systemic Lupus Erythematosus?,I don't know the answer.,"Context: Lupus erythematosus (LE) includes a broad spectrum of diseases from a  cutaneous-limited type to a systemic type. Systemic lupus erythematosus (SLE) is  a systemic autoimmune disease which affects multiple organs. Cutaneous lupus, Context: Systemic lupus erythematosus (SLE) is a chronic autoimmune disease that affects  multiple organ systems. Although the etiology of SLE remains unclear, it is  widely accepted that genetic factors could be involved in its pathogenesis. A","21767292, 27729837",There is a TNFR2 3' flanking region polymorphism in systemic lupus erythematosus.,"11607787, 11169260, 11196716, 11197692, 10395102"
In which cellular compartment do stress granules localize?,Stress granules localize in the cytoplasm.,"Context: may be of significance in mutant-induced pathogenesis. While the association of  mutant-FUS with stress granules is well established, the effect of the mutant  protein on stress granules has not been examined. Here we investigated the, Context: granules where their decay and storage, respectively, are directed. Here, we  find that several mRNAs are localized to granules in unstressed, actively  growing cells. These granules play a key role in the stress-dependent formation","24090136, 25437551",cytoplasm,"29298433, 23474818, 27057671, 25148713, 29035885, 28894257, 23982513, 22383896"
What is the genetic basis of Rubinstein-Taybi syndrome?,I don't know the answer.,"Context: affected offspring had craniosynostosis and radial defect and one of them  developed poikiloderma. In this family, compound heterozygosity for a R1021W  missense mutation and a g.2886delT frameshift mutation of exon 9 was found. In, Context: with suggestive but non-diagnostic features of RTT. Twenty-one different  mutations were identified (12 missense, four nonsense and five frame-shift  mutations); 14 of these were novel. All missense mutations were located either","15964893, 10767337","Rubinstein-Taybi syndrome (RTS) is a rare autosomal dominant disorder (prevalence 1:125,000) characterised by broad thumbs and halluces, facial dysmorphism, psychomotor development delay, skeletal defects, abnormalities in the posterior fossa and short stature. The known genetic causes are a microdeletion at 16p13.3 or mutations or deletions of the cAMP-response element binding protein-BP (CREBBP) (50-60% of the cases) and of the homologous gene E1A-binding protein (EP300) at 22q13 (5%). Direct sequencing of CREBBP performed in 13 RSTS patients identified the three zinc fingers (CH1, CH2, CH3) and HAT domain as mutational hotspots. Thus about 55% of patients have cytogenetic or molecular abnormalities in the Crebbp or E1A binding protein p300 (Ep300) gene, leaving the diagnosis in 45% of patients to rest on clinical features only.","7630403, 16359492, 22269667, 14974086, 18773673, 20684013, 23432975, 22303793, 15706485, 20689175, 22991675"
Can the yeast protein Abf1 act as insulator?,"No. The context mentions chromatin insulators in relation to H19 imprinting control region, but does not mention yeast protein Abf1 or its potential role as an insulator.","Context: poly(ADP-ribosyl)ation. Chromatin immunoprecipitation analysis showed that a  poly(ADP-ribosyl)ation mark, which exclusively segregates with the maternal  allele of the insulator domain in the H19 imprinting control region, requires, Context: Chromatin insulators are DNA elements that regulate the level of gene expression  either by preventing gene silencing through the maintenance of heterochromatin  boundaries or by preventing gene activation by blocking interactions between","15361875, 22829947",Saccharomyces cerevisiae Rap1p and Abf1p proteins are endowed with a potent insulating capacity,12200417
What is the relationship between thyroid hormone and inflammatory markers in heart failure patients?,Thyroid hormone has been shown to have a complex relationship with inflammatory markers in heart failure patients. Elevated levels of thyroid hormone have been associated with increased levels of inflammatory markers such as C-reactive protein (CRP) and interleukin-6,"Context: Thyroid hormone has multiple effects on the cardiovascular system, ranging from  molecular and cellular effects to the consequent hemodynamic alterations.  Consequently, thyroid function has been evaluated in small cohorts of patients, Context: Thyroid (dys)function in heart failure: is it a potential target for medical  treatment?","12165115, 17315395",There is an inverse correlation between inflammatory markers (IL-6 and TNF alfa and PCR) and FT3 levels in patients with heart failure,"16524802, 19926244, 11021766, 15259379, 15521205, 12165115"
Has Hesperidin any role as a Neuroprotective Agent?,Yes. It has been shown to have neuroprotective effects in some studies.,"Context: and some neurodegenerative diseases, Context: neuroprotective, although some of its actions may involve different pathways.  Both agents have high safety profiles, act on many different injury and  pathological mechanisms, and are clinically relevant, easy to administer, and","22626570, 19394357",Neuroprotective effect of hesperetin and nano-hesperetin on recognition memory impairment and the elevated oxygen stress in rat model of Alzheimer's disease,"28721824, 29687202, 30448580, 26381129, 24987179, 28761134, 22383310, 25860498, 30352242, 29136946, 21445621, 26342684, 24205431, 24211676, 16964766, 22850463"
Which receptors does bimagrumab block?,I don't know the answer.,"Context: the first report in which Raman microspectroscopy was used to study  musculoskeletal disease. These data show how Raman microspectroscopy can be used  to study subtle changes that occur in disease, Context: INTRODUCTION/AIMS: There are currently three medications approved for spinal  muscular atrophy (SMA), but the use of these medications in combination has not  been well described","14753738, 34287987",Bimagrumab blocks the activin type II receptors.,30095981
List mutations that are implicated in the Gray Platelet Syndrome.,I don't know the answer.,"Context: BACKGROUND: Hereditary hemochromatosis is a disorder that can cause iron  overload and organ damage. Hereditary hemochromatosis is characterized by  mutations in the HFE gene. HFE C282Y homozygotes and compound heterozygotes, Context: in 6%, while anti-dsDNA occurred in less than 10% of the cases. Arthritis,  butterfly and discoid rash, Raynaud's phenomenon, and anti-Ro/SSA antibodies are  the initial findings indicating evolution to SLE. Hematological abnormalities","24054178, 9598885",GFI1B and NBEAL2 mutations are implicated in the Gray Platelet Syndrome.,"23861251, 21765412, 25258341, 21765413, 24325358, 23100277"
Can acupuncture cause spinal epidural hematoma?,"Yes. It is likely that there must additionally be a ""locus minoris resistentiae"" together with increased pressure in the interior vertebral venous plexus in order to cause spinal hemorrhage, which could be caused by acupuncture.","Context: infection is suspected or to establish the diagnosis of subarachnoid hemorrhage  when results of cranial computed tomography are normal. The major  contraindication is elevated intracranial pressure with evidence of a mass  lesion, Context: probably does not trigger spinal hemorrhage. It is likely that there must  additionally be a ""locus minoris resistentiae"" together with increased pressure  in the interior vertebral venous plexus in order to cause spinal hemorrhage. The","3520526, 12520314","Yes, acupuncture can cause spinal epidural hematoma.","8456713, 21082060, 21289580, 27651774, 24094991, 25459742"
"In clinical trials, the H3 R antagonist CEP-26401 has a positive effect on cognition, yes or no?","Yes. The text mentions that research is leading to a better understanding of narcolepsy and its symptoms, but also describes new classes of compounds with possible applications in the development of novel stimulant/anticataplectic medications, including H3 receptor antagon","Context: hyperactivity disorder, Alzheimer's disease and schizophrenia. However, although  a number of clinical studies examining the efficacy of H3 receptor antagonists  for a variety of cognitive disorders are currently underway, no clinical proof, Context: research is leading to a better understanding of narcolepsy and its symptoms.  New classes of compounds with possible applications in the development of novel  stimulant/anticataplectic medications are described. H3 receptor antagonists","18469850, 28726523",The H3 R antagonist CEP-26401 had an effect on cognition.,"18469850, 22001260, 27222271"
